DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,08:00:00 14-Oct-2005,-194.000000,4,0,,,,8,38,1,0,9,6,22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,14:00:00 14-Oct-2005,-194.000000,3,0,,,,8,77,6,7,4,0,60,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,20:00:00 14-Oct-2005,-194.000000,2,0,,,,8,50,0,1,0,6,43,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,02:00:00 15-Oct-2005,-194.000000,4,0,,,,8,80,1,1,0,0,78,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,08:00:00 15-Oct-2005,-194.000000,6,0,,,,8,53,2,0,2,1,48,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,14:00:00 15-Oct-2005,-194.000000,8,0,,,,8,44,1,0,2,1,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,20:00:00 15-Oct-2005,-194.000000,5,0,,,,8,55,0,0,0,0,55,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,02:00:00 16-Oct-2005,-194.000000,5,0,,,,8,65,0,0,1,0,64,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,08:00:00 16-Oct-2005,-194.000000,1,0,,,,8,76,0,0,2,0,74,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,14:00:00 16-Oct-2005,-194.000000,3,0,,,,8,40,3,4,9,0,24,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,20:00:00 16-Oct-2005,-195.000000,2,0,,,,8,64,2,0,2,1,59,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EB2005_5952_04L0041,53607,,Transmission,Splash,DiveDepth,02:00:00 17-Oct-2005,-195.000000,6,0,,,,8,74,0,2,0,0,72,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
