DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
PV2016_3021_15A0891,164825,Mk10,DS,7,2,2,,,04:03:00 21-Sep-2016,NK,2,52.8419,173.2064,,,58,,401677168,-128
PV2016_3021_15A0891,164825,Mk10,DS,5,1,2,,,04:11:52 21-Sep-2016,NP,1,52.8321,173.2063,52.8321,173.2063,56,,401677167,-128
PV2016_3021_15A0891,164825,Mk10,DS,11,7,1,,,04:58:46 21-Sep-2016,NN,3,52.8388,173.2041,52.8388,173.2041,58,,401677163,-124
PV2016_3021_15A0891,164825,Mk10,DS,7,2,2,,,05:37:02 21-Sep-2016,NK,1,52.8425,173.2510,52.8425,173.2510,58,,401677164,-127
PV2016_3021_15A0891,164825,Mk10,DS,6,3,1,,,06:09:28 21-Sep-2016,SR,3,52.8377,173.2054,52.8377,173.2054,58,,401677167,-127
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,93,93,06:26:48 21-Sep-2016,MA,A,52.8380,173.2055,52.8380,173.2055,6,,401677168,-128
PV2016_3021_15A0891,164825,Mk10,DS,4,1,0,,,06:42:18 21-Sep-2016,NN,3,52.8371,173.2063,52.8371,173.2063,58,,401677169,-127
PV2016_3021_15A0891,164825,Mk10,DS,4,1,1,,,08:04:59 21-Sep-2016,MA,1,52.8290,173.1971,52.8290,173.1971,48,,401677178,-121
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,222,222,08:56:24 21-Sep-2016,MB,B,52.8030,173.2040,52.8030,173.2040,8,,401677185,-129
PV2016_3021_15A0891,164825,Mk10,DS,2,0,2,110,110,09:26:53 21-Sep-2016,SR,B,52.7893,173.2169,52.7893,173.2169,8,,401677181,-132
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,486,486,09:44:36 21-Sep-2016,MA,B,52.7893,173.2563,52.7893,173.2563,6,,401677190,-125
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,14:17:00 21-Sep-2016,SR,B,52.7220,173.2802,52.7220,173.2802,8,,401677202,-135
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,256,234,14:46:33 21-Sep-2016,NP,A,52.7325,173.2448,52.7325,173.2448,6,,401677183,-132
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,264,259,15:55:14 21-Sep-2016,SR,A,52.7502,173.2578,52.7502,173.2578,8,,401677185,-127
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,177,97,16:27:09 21-Sep-2016,NP,A,52.7621,173.2673,52.7621,173.2673,8,,401677187,-121
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,226,226,17:16:54 21-Sep-2016,NN,B,52.7607,173.2289,52.7607,173.2289,8,,401677176,-133
PV2016_3021_15A0891,164825,Mk10,DS,4,0,0,213,209,17:33:17 21-Sep-2016,SR,3,52.7935,173.2242,52.7935,173.2242,56,,401677188,-123
PV2016_3021_15A0891,164825,Mk10,DS,4,0,0,195,148,17:46:23 21-Sep-2016,NK,1,52.8037,173.2319,52.8037,173.2319,56,,401677177,-130
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,18:09:50 21-Sep-2016,NP,B,52.7535,173.2267,52.7535,173.2267,6,,401677177,-129
PV2016_3021_15A0891,164825,Mk10,DS,4,0,1,236,141,18:55:15 21-Sep-2016,NN,1,52.8329,173.2001,52.8329,173.2001,48,,401677182,-127
PV2016_3021_15A0891,164825,Mk10,DS,8,0,1,65,48,19:11:24 21-Sep-2016,SR,2,52.8275,173.2043,52.8275,173.2043,56,,401677185,-126
PV2016_3021_15A0891,164825,Mk10,DS,6,0,2,123,48,19:24:48 21-Sep-2016,NK,3,52.8357,173.2092,52.8357,173.2092,56,,401677174,-126
PV2016_3021_15A0891,164825,Mk10,DS,4,0,1,124,93,02:19:04 22-Sep-2016,NP,0,52.8321,173.1845,52.8321,173.1845,58,,401677136,-135
PV2016_3021_15A0891,164825,Mk10,DS,7,0,0,64,48,04:52:50 22-Sep-2016,NN,2,52.8386,173.2078,52.8386,173.2078,58,,401677165,-125
PV2016_3021_15A0891,164825,Mk10,DS,7,0,2,128,48,05:18:28 22-Sep-2016,NK,1,52.8236,173.1656,,,46,,401677167,-128
PV2016_3021_15A0891,164825,Mk10,DS,6,0,0,66,48,05:38:46 22-Sep-2016,SR,3,52.8407,173.1983,52.8407,173.1983,56,,401677174,-127
PV2016_3021_15A0891,164825,Mk10,DS,6,0,1,84,48,06:29:55 22-Sep-2016,NN,2,52.8404,173.1902,52.8404,173.1902,58,,401677180,-128
PV2016_3021_15A0891,164825,Mk10,DS,7,0,2,82,55,06:50:32 22-Sep-2016,NK,3,52.8353,173.2055,,,58,,401677179,-137
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,08:37:09 22-Sep-2016,MB,B,52.8596,173.1837,52.8596,173.1837,8,,401677175,-129
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,08:55:24 22-Sep-2016,SR,B,52.8488,173.1856,52.8488,173.1856,6,,401677182,-132
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,09:20:57 22-Sep-2016,MA,B,52.8538,173.1883,52.8538,173.1883,6,,401677184,-131
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,14:44:58 22-Sep-2016,NP,B,52.8347,173.1498,52.8347,173.1498,8,,401677217,-136
PV2016_3021_15A0891,164825,Mk10,DS,3,0,3,230,48,15:26:05 22-Sep-2016,SR,A,52.6348,173.2546,52.6348,173.2546,8,,401677206,-137
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,251,233,16:14:42 22-Sep-2016,NP,A,52.6588,173.3283,52.6588,173.3283,8,,401677197,-134
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,17:01:02 22-Sep-2016,SR,B,52.6177,173.4177,52.6177,173.4177,5,,401677259,-128
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,269,269,17:22:27 22-Sep-2016,NK,B,52.6770,173.3619,52.6770,173.3619,6,,401677166,-130
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,17:55:43 22-Sep-2016,NP,B,52.6533,173.3778,52.6533,173.3778,6,,401677227,-131
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,290,290,18:41:17 22-Sep-2016,SR,B,52.6507,173.3647,52.6507,173.3647,7,,401677236,-126
PV2016_3021_15A0891,164825,Mk10,DS,4,0,1,196,48,18:43:42 22-Sep-2016,NN,2,52.7476,173.2462,52.7476,173.2462,56,,401677170,-132
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,19:10:13 22-Sep-2016,NK,B,52.7480,173.2478,52.7480,173.2478,6,,401677178,-127
PV2016_3021_15A0891,164825,Mk10,DS,2,0,2,48,48,02:11:20 23-Sep-2016,NP,B,52.8363,173.1974,52.8363,173.1974,8,,401677171,-129
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,326,310,04:35:02 23-Sep-2016,NN,A,52.8378,173.2067,52.8378,173.2067,8,,401677174,-135
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,99,99,04:51:45 23-Sep-2016,NK,B,52.8385,173.2083,52.8385,173.2083,6,,401677170,-128
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,364,364,05:10:59 23-Sep-2016,SR,B,52.8349,173.2059,52.8349,173.2059,6,,401677168,-131
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,273,273,06:23:28 23-Sep-2016,NN,B,52.8190,173.2115,52.8190,173.2115,7,,401677187,-130
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,285,285,06:25:45 23-Sep-2016,NK,B,52.8078,173.1870,52.8078,173.1870,6,,401677182,-123
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,158,48,06:46:30 23-Sep-2016,SR,A,52.8119,173.2484,52.8119,173.2484,6,,401677185,-126
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,08:05:34 23-Sep-2016,NN,B,52.7971,173.2469,52.7971,173.2469,8,,401677182,-133
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,521,521,08:25:13 23-Sep-2016,MB,B,52.8035,173.2827,52.8035,173.2827,6,,401677174,-129
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,269,269,08:22:59 23-Sep-2016,SR,B,52.8123,173.2562,52.8123,173.2562,6,,401677172,-126
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,325,325,08:59:12 23-Sep-2016,MA,B,52.7955,173.2867,52.7955,173.2867,6,,401677195,-135
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,243,223,14:23:05 23-Sep-2016,NP,A,52.7408,173.5652,52.7408,173.5652,8,,401677174,-128
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,140,48,14:54:30 23-Sep-2016,SR,A,52.7199,173.5818,52.7199,173.5818,7,,401677195,-133
PV2016_3021_15A0891,164825,Mk10,DS,4,0,1,274,122,16:02:50 23-Sep-2016,NP,0,52.7024,173.5437,52.7024,173.5437,48,,401677181,-132
PV2016_3021_15A0891,164825,Mk10,DS,4,0,0,128,48,16:31:13 23-Sep-2016,SR,3,52.6898,173.4923,52.6898,173.4923,56,,401677178,-128
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,167,167,16:58:38 23-Sep-2016,NK,B,52.6919,173.4967,52.6919,173.4967,6,,401677174,-133
PV2016_3021_15A0891,164825,Mk10,DS,5,0,2,71,48,17:43:54 23-Sep-2016,NP,1,52.6828,173.4874,52.6828,173.4874,58,,401677180,-127
PV2016_3021_15A0891,164825,Mk10,DS,4,0,0,161,48,18:10:41 23-Sep-2016,SR,1,52.6865,173.4808,52.6865,173.4808,56,,401677182,-126
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,292,282,18:35:38 23-Sep-2016,NK,A,52.6829,173.4597,52.6829,173.4597,6,,401677187,-129
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,303,303,18:35:38 23-Sep-2016,NN,B,52.6767,173.4915,52.6767,173.4915,,,401677188,-126
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,19:49:29 23-Sep-2016,SR,B,52.6535,173.5131,52.6535,173.5131,8,,401677195,-136
PV2016_3021_15A0891,164825,Mk10,DS,4,0,0,198,48,21:20:36 23-Sep-2016,MA,1,52.6519,173.5703,52.6519,173.5703,48,,401677191,-125
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,211,211,21:54:00 23-Sep-2016,NN,B,52.6421,173.7301,52.6421,173.7301,5,,401677221,-131
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,21:55:45 23-Sep-2016,NK,B,52.6838,173.6317,52.6838,173.6317,6,,401677200,-133
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,48,48,22:15:35 23-Sep-2016,MB,B,52.6385,173.6732,52.6385,173.6732,6,,401677206,-126
PV2016_3021_15A0891,164825,Mk10,DS,4,0,0,204,48,01:56:03 24-Sep-2016,NP,0,52.6558,173.6548,52.6558,173.6548,48,,401677203,-129
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,48,48,02:45:25 24-Sep-2016,NK,B,52.6311,173.8206,52.6311,173.8206,6,,401677226,-130
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,02:51:46 24-Sep-2016,NN,B,52.6307,173.8196,52.6307,173.8196,6,,401677232,-137
PV2016_3021_15A0891,164825,Mk10,DS,4,0,1,191,48,04:23:25 24-Sep-2016,NN,1,52.6893,173.7984,52.6893,173.7984,48,,401677208,-128
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,179,48,04:28:36 24-Sep-2016,NK,A,52.7032,173.7866,52.6321,173.9150,6,,401677275,-127
PV2016_3021_15A0891,164825,Mk10,DS,4,0,1,196,48,06:02:53 24-Sep-2016,NN,2,52.6668,173.8448,52.6668,173.8448,58,,401677210,-135
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,280,279,06:17:22 24-Sep-2016,SR,A,52.6609,173.8529,52.6609,173.8529,6,,401677202,-129
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,06:12:42 24-Sep-2016,NK,B,52.6665,173.8552,52.6665,173.8552,6,,401677204,-133
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,08:01:37 24-Sep-2016,SR,B,52.6592,173.9698,52.6592,173.9698,8,,401677182,-135
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,08:01:37 24-Sep-2016,MB,B,52.6559,173.9673,52.6559,173.9673,8,,401677198,-131
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,157,157,09:43:57 24-Sep-2016,MB,B,52.7122,174.1111,52.7122,174.1111,8,,401677173,-130
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,234,229,14:14:25 24-Sep-2016,NP,A,52.7091,174.0441,52.7091,174.0441,8,,401677205,-129
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,15:54:20 24-Sep-2016,NP,B,52.7058,174.0436,52.7058,174.0436,7,,401677203,-128
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,333,333,16:02:41 24-Sep-2016,SR,B,52.6550,173.9642,52.6550,173.9642,6,,401677194,-130
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,16:33:57 24-Sep-2016,NK,B,52.6569,173.9913,52.6569,173.9913,8,,401677194,-132
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,316,316,17:37:48 24-Sep-2016,NP,B,52.6512,173.9314,52.6512,173.9314,8,,401677206,-129
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,316,316,17:40:26 24-Sep-2016,SR,B,52.6341,173.9470,52.6341,173.9470,6,,401677201,-120
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,376,376,18:12:15 24-Sep-2016,NK,B,52.6346,173.9147,52.6346,173.9147,7,,401677209,-124
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,384,384,18:24:49 24-Sep-2016,NN,B,52.6333,173.9583,52.6333,173.9583,6,,401677212,-125
PV2016_3021_15A0891,164825,Mk10,DS,4,0,1,91,48,19:17:07 24-Sep-2016,SR,0,52.5909,173.8740,52.5909,173.8740,58,,401677206,-129
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,19:54:40 24-Sep-2016,NK,B,52.5874,173.8720,52.5874,173.8720,8,,401677189,-125
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,21:42:32 24-Sep-2016,NN,B,52.5715,173.8566,52.5715,173.8566,8,,401677194,-133
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,189,48,21:48:01 24-Sep-2016,MB,A,52.5493,173.9132,52.5493,173.9132,6,,401677214,-131
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,22:43:11 24-Sep-2016,MA,B,52.5490,173.9141,52.5490,173.9141,8,,401677207,-131
PV2016_3021_15A0891,164825,Mk10,DS,6,0,1,145,48,01:43:11 25-Sep-2016,NP,1,52.6199,174.0788,52.6199,174.0788,48,,401677220,-133
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,02:22:43 25-Sep-2016,NK,B,52.6204,174.0848,52.6204,174.0848,8,,401677208,-137
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,02:39:10 25-Sep-2016,NN,B,52.6204,174.0839,52.6204,174.0839,6,,401677214,-137
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,259,259,04:04:42 25-Sep-2016,NK,B,52.6418,174.0896,52.6418,174.0896,8,,401677216,-130
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,260,260,04:17:48 25-Sep-2016,NN,B,52.6212,173.9518,52.6212,173.9518,6,,401677189,-129
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,05:12:40 25-Sep-2016,NP,B,52.6257,173.9577,52.6257,173.9577,8,,401677189,-135
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,262,262,05:46:41 25-Sep-2016,SR,B,52.6432,173.9230,52.6432,173.9230,7,,401677202,-131
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,05:44:30 25-Sep-2016,NK,B,52.6241,173.9534,52.6241,173.9534,6,,401677206,-128
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,262,262,06:00:28 25-Sep-2016,NN,B,52.6561,173.9255,52.6561,173.9255,6,,401677187,-133
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,260,260,09:13:07 25-Sep-2016,MB,B,52.7355,173.8672,52.7355,173.8672,8,,401677210,-133
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,224,222,14:00:25 25-Sep-2016,NP,A,52.7604,173.5301,52.7604,173.5301,8,,401677186,-133
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,220,220,15:33:18 25-Sep-2016,SR,B,52.7911,173.4708,52.7911,173.4708,8,,401677197,-132
PV2016_3021_15A0891,164825,Mk10,DS,3,0,2,264,124,17:05:34 25-Sep-2016,SR,A,52.8372,173.3329,52.8372,173.3329,8,,401677195,-127
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,454,454,17:23:20 25-Sep-2016,NP,B,52.8306,173.3525,52.8306,173.3525,6,,401677202,-130
PV2016_3021_15A0891,164825,Mk10,DS,11,0,3,61,48,17:48:29 25-Sep-2016,NK,3,52.8050,173.3080,52.8050,173.3080,56,,401677181,-124
PV2016_3021_15A0891,164825,Mk10,DS,4,0,1,188,177,18:09:30 25-Sep-2016,NN,3,52.8073,173.3111,52.8073,173.3111,56,,401677174,-127
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,18:46:07 25-Sep-2016,SR,B,52.8176,173.2834,52.8176,173.2834,8,,401677160,-126
PV2016_3021_15A0891,164825,Mk10,DS,7,0,4,112,49,19:26:38 25-Sep-2016,NK,3,52.8042,173.3127,52.8042,173.3127,57,,401677172,-132
PV2016_3021_15A0891,164825,Mk10,DS,11,0,2,52,48,19:52:47 25-Sep-2016,NN,3,52.8072,173.3006,52.8072,173.3006,56,,401677172,-119
PV2016_3021_15A0891,164825,Mk10,DS,7,0,4,62,48,21:05:57 25-Sep-2016,NK,2,52.8151,173.2759,52.8151,173.2759,58,,401677160,-128
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,139,93,01:34:07 26-Sep-2016,NP,A,52.8154,173.2850,52.8154,173.2850,8,,401677135,-137
PV2016_3021_15A0891,164825,Mk10,DS,4,0,1,155,93,04:03:07 26-Sep-2016,NN,3,52.8081,173.2889,52.8081,173.2889,58,,401677119,-135
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,186,186,05:15:58 26-Sep-2016,NK,B,52.8129,173.2778,52.8129,173.2778,6,,401677129,-128
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,05:14:25 26-Sep-2016,SR,B,52.8092,173.2757,52.8092,173.2757,8,,401677126,-140
PV2016_3021_15A0891,164825,Mk10,DS,4,0,0,124,93,05:43:06 26-Sep-2016,NN,2,52.8134,173.2814,52.8134,173.2814,56,,401677133,-123
PV2016_3021_15A0891,164825,Mk10,DS,5,0,0,116,93,06:53:19 26-Sep-2016,SR,3,52.8149,173.2828,52.8149,173.2828,58,,401677135,-125
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,08:03:56 26-Sep-2016,MA,,,,,,,,401650000,
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,08:32:00 26-Sep-2016,SR,B,52.8067,173.2467,52.8067,173.2467,7,,401677164,-128
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,243,243,08:58:13 26-Sep-2016,MB,B,52.8357,173.2261,52.8357,173.2261,6,,401677183,-127
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,14:58:45 26-Sep-2016,SR,B,52.8073,173.2028,52.8073,173.2028,8,,401677152,-135
PV2016_3021_15A0891,164825,Mk10,DS,2,0,2,365,365,01:10:26 27-Sep-2016,MA,,,,,,,,401650000,
PV2016_3021_15A0891,164825,Mk10,DS,9,0,2,87,48,01:20:27 27-Sep-2016,NP,2,52.8380,173.2051,52.8380,173.2051,48,,401677173,-130
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,157,157,04:41:43 27-Sep-2016,SR,B,52.8416,173.1905,52.8416,173.1905,8,,401677166,-135
PV2016_3021_15A0891,164825,Mk10,DS,10,0,1,67,48,04:53:35 27-Sep-2016,NK,3,52.8348,173.2162,52.8348,173.2162,56,,401677169,-125
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,137,137,04:48:29 27-Sep-2016,NP,B,52.8507,173.2059,52.8507,173.2059,6,,401677163,-133
PV2016_3021_15A0891,164825,Mk10,DS,6,0,2,130,64,05:29:28 27-Sep-2016,NN,1,52.8350,173.2098,52.8350,173.2098,58,,401677168,-125
PV2016_3021_15A0891,164825,Mk10,DS,5,0,2,136,55,06:21:10 27-Sep-2016,SR,3,52.8333,173.1833,52.8333,173.1833,58,,401677175,-126
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,06:27:05 27-Sep-2016,NK,B,52.8370,173.1919,52.8370,173.1919,8,,401677175,-129
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,238,238,09:22:28 27-Sep-2016,MA,,,,,,,,401650000,
PV2016_3021_15A0891,164825,Mk10,DS,6,0,0,117,84,15:20:04 27-Sep-2016,NP,3,52.8384,173.2058,52.8384,173.2058,58,,401677169,-125
PV2016_3021_15A0891,164825,Mk10,DS,6,0,2,91,59,16:03:16 27-Sep-2016,SR,2,52.8380,173.2002,,,58,,401677170,-129
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,143,143,16:58:38 27-Sep-2016,NK,B,52.8396,173.2002,52.8396,173.2002,8,,401677173,-130
PV2016_3021_15A0891,164825,Mk10,DS,4,0,0,178,124,16:59:50 27-Sep-2016,NP,3,52.8390,173.2063,,,68,,401677171,-125
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,321,321,17:44:59 27-Sep-2016,SR,B,52.8374,173.2056,52.8374,173.2056,8,,401677170,-127
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,306,306,17:47:40 27-Sep-2016,NN,B,52.8375,173.2061,52.8375,173.2061,6,,401677170,-129
PV2016_3021_15A0891,164825,Mk10,DS,11,0,3,70,48,01:15:29 28-Sep-2016,NP,2,52.8414,173.2104,52.8414,173.2104,58,,401677151,-124
PV2016_3021_15A0891,164825,Mk10,DS,5,0,0,139,93,02:57:50 28-Sep-2016,NP,2,52.8368,173.2106,52.8368,173.2106,58,,401677138,-122
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,376,376,04:29:49 28-Sep-2016,NK,B,52.8398,173.2011,52.8394,173.1976,7,,401677158,-126
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,04:39:59 28-Sep-2016,NP,B,52.8405,173.2011,52.8405,173.2011,6,,401677159,-133
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,267,251,05:24:05 28-Sep-2016,NN,A,52.8130,173.2161,52.8148,173.2223,6,,401677188,-126
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,05:46:36 28-Sep-2016,MA,B,52.8148,173.2226,52.8148,173.2226,6,,401650000,
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,233,143,05:49:59 28-Sep-2016,SR,A,52.7896,173.2110,52.7896,173.2110,6,,401677190,-127
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,279,279,06:09:17 28-Sep-2016,NK,B,52.7875,173.2172,52.7875,173.2172,6,,401677168,-123
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,06:58:22 28-Sep-2016,NN,B,52.7805,173.2219,52.7805,173.2219,8,,401677189,-137
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,08:21:48 28-Sep-2016,MB,B,52.8420,173.1835,52.8420,173.1835,8,,401677177,-132
PV2016_3021_15A0891,164825,Mk10,DS,2,0,2,202,202,09:06:15 28-Sep-2016,MA,B,52.8348,173.1832,52.8348,173.1832,8,,401677183,-118
PV2016_3021_15A0891,164825,Mk10,DS,3,0,2,192,182,09:12:39 28-Sep-2016,SR,A,52.7111,173.2405,52.7111,173.2405,6,,401677183,-129
PV2016_3021_15A0891,164825,Mk10,DS,3,0,2,373,226,15:06:10 28-Sep-2016,NP,A,52.6782,173.2451,52.6782,173.2451,8,,401677157,-135
PV2016_3021_15A0891,164825,Mk10,DS,4,0,1,185,167,15:37:22 28-Sep-2016,SR,2,52.6982,173.2410,52.6982,173.2410,58,,401677184,-132
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,287,215,16:46:38 28-Sep-2016,NP,A,52.7229,173.2324,52.7229,173.2324,8,,401677192,-123
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,218,218,17:15:36 28-Sep-2016,SR,A,52.7233,173.2152,52.7233,173.2152,6,,401677190,-125
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,132,56,17:35:10 28-Sep-2016,NN,A,52.7422,173.2497,52.7422,173.2497,6,,401677186,-133
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,267,266,18:14:08 28-Sep-2016,NK,A,52.7667,173.2604,52.7667,173.2604,8,,401677189,-125
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,18:30:00 28-Sep-2016,NP,B,52.7601,173.2711,52.7601,173.2711,6,,401677194,-131
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,418,418,18:50:41 28-Sep-2016,SR,B,52.7608,173.2570,52.7608,173.2570,6,,401677199,-133
PV2016_3021_15A0891,164825,Mk10,DS,8,0,1,96,47,19:14:57 28-Sep-2016,NN,1,52.7944,173.2494,52.7944,173.2494,56,,401677181,-125
PV2016_3021_15A0891,164825,Mk10,DS,3,0,0,143,106,01:00:02 29-Sep-2016,NP,A,52.7983,173.2262,52.7983,173.2262,8,,401677169,-125
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,263,177,02:48:50 29-Sep-2016,NP,A,52.7966,173.2226,52.7966,173.2226,8,,401677171,-123
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,04:00:50 29-Sep-2016,NK,B,52.8016,173.2306,52.8016,173.2306,8,,401677170,-126
PV2016_3021_15A0891,164825,Mk10,DS,1,0,1,,,05:13:59 29-Sep-2016,NN,B,52.8050,173.2337,52.8050,173.2337,8,,401677172,-128
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,05:19:07 29-Sep-2016,SR,B,52.8014,173.2311,52.8014,173.2311,6,,401677173,-135
PV2016_3021_15A0891,164825,Mk10,DS,4,0,4,91,50,05:42:30 29-Sep-2016,NK,1,52.7970,173.2174,52.7970,173.2174,56,,401677174,-127
PV2016_3021_15A0891,164825,Mk10,DS,2,0,1,248,248,06:53:11 29-Sep-2016,NN,B,52.7695,173.2163,52.7951,173.2225,8,,401677187,-128
PV2016_3021_15A0891,164825,Mk10,DS,1,0,0,,,06:57:41 29-Sep-2016,SR,B,52.7927,173.2253,52.7927,173.2253,7,,401677200,-125
PV2016_3021_15A0891,164825,Mk10,DS,4,0,2,223,48,08:35:43 29-Sep-2016,MA,2,52.7193,173.2566,52.7193,173.2566,58,,401677186,-133
PV2016_3021_15A0891,164825,Mk10,DS,3,0,1,146,48,08:38:42 29-Sep-2016,SR,A,52.7207,173.2401,52.7207,173.2401,6,,401677189,-126
PV2016_3021_15A0891,164825,Mk10,DS,2,0,0,666,666,09:40:35 29-Sep-2016,MB,B,52.7059,173.2670,52.7059,173.2670,8,,401677189,-130
PV2016_3021_15A0891,164825,Mk10,DS,6,0,1,138,126,14:55:55 29-Sep-2016,NP,3,52.8193,173.2175,52.8193,173.2175,58,,401677186,-130
